FarmID,State,District,Crop,Season,SoilType,IrrigationType,SoilNitrogen_kg_ha,SoilPhosphorus_kg_ha,SoilPotassium_kg_ha,SoilPH,OrganicCarbon_pct,Sulphur_ppm,Zinc_ppm,ElectricalConductivity_dS_m,Temperature_C,Humidity_pct,Rainfall_mm,FarmSize_acres,PreviousYield_kg_acre,YearsOfCultivation,NitrogenRecommendation_kg_acre,PhosphorusRecommendation_kg_acre,PotassiumRecommendation_kg_acre,ExpectedYieldImprovement_pct,EstimatedFertilizerCost_INR_acre,EstimatedFertilizerCost_INR_total
AP07001,Maharashtra,MAH-10,Rice,Kharif,Black,Drip,85,11,103,7.74,0.87,6.1,2.29,1.22,26.5,55.0,1296,2.49,2548,20,27.5,19.4,9.7,19.7,1701,4235
AP07002,Maharashtra,MAH-01,Rice,Kharif,Black,Drip,422,21,238,8.15,0.73,10.4,0.31,0.69,34.3,75.4,1402,0.79,1776,9,17.2,8.0,6.9,9.8,1059,836
AP07003,Maharashtra,MAH-17,Rice,Rabi,Loamy,Flood,103,6,89,6.5,0.25,2.0,0.59,0.3,19.3,54.5,668,9.12,2530,20,49.0,20.7,14.2,30.0,2065,18832
AP07004,Maharashtra,MAH-05,Rice,Kharif,Clay,Drip,186,7,66,6.91,1.23,23.7,0.33,0.36,27.2,77.4,998,1.22,2990,1,31.2,25.0,13.1,18.1,2097,2558
AP07005,Maharashtra,MAH-10,Rice,Kharif,Black,Rainfed,396,13,155,8.13,0.98,11.6,0.97,0.18,24.0,76.8,1146,1.81,3642,1,18.7,13.5,8.6,5.4,1349,2441
AP07006,Maharashtra,MAH-01,Rice,Kharif,Black,Drip,560,27,383,7.84,0.82,25.2,1.37,0.1,24.0,65.6,1040,2.49,3213,3,7.3,5.0,3.2,8.4,800,1992
AP07007,Maharashtra,MAH-19,Maize,Kharif,Black,Sprinkler,452,18,220,7.51,0.67,13.3,0.32,0.18,32.7,75.5,1112,1.51,1570,9,15.3,13.0,5.9,15.9,1121,1692
AP07008,Maharashtra,MAH-02,Maize,Kharif,Black,Rainfed,704,22,280,7.2,0.79,25.6,0.46,1.39,38.0,80.1,1200,2.04,2320,13,11.9,7.5,4.2,3.2,861,1756
AP07009,Maharashtra,MAH-08,Maize,Zaid,Loamy,Flood,560,30,355,7.29,0.59,17.8,0.53,0.4,40.9,41.4,814,2.5,1953,1,18.5,8.5,5.7,6.1,1046,2615
AP07010,Maharashtra,MAH-16,Maize,Rabi,Black,Flood,302,17,148,7.66,0.94,10.4,0.26,1.46,12.6,,622,2.49,1921,8,24.0,8.3,7.6,9.3,1207,3005
AP07011,Maharashtra,MAH-22,Maize,Zaid,Clay,Rainfed,266,7,109,6.82,0.76,2.7,0.41,0.31,28.0,,826,5.1,2227,16,38.9,22.3,8.7,22.8,1719,8766
AP07012,Maharashtra,MAH-11,Maize,Kharif,Black,Drip,692,27,348,8.58,0.82,19.1,1.04,0.35,28.3,71.4,1158,1.96,1037,7,10.1,9.8,3.3,5.9,961,1883
AP07013,Maharashtra,MAH-05,Maize,Zaid,Red,Sprinkler,800,33,393,5.88,0.63,12.0,1.45,0.38,33.1,25.0,1034,4.58,2367,1,17.7,11.8,5.1,8.2,1153,5280
AP07014,Maharashtra,MAH-01,Maize,Kharif,Black,Rainfed,129,8,109,7.47,0.71,12.0,2.8,0.7,27.4,55.0,1296,0.78,2192,3,77.6,41.6,12.0,30.4,2726,2126
AP07015,Maharashtra,MAH-23,Maize,Kharif,Black,Flood,460,17,159,8.34,0.42,5.7,1.7,0.1,38.0,84.1,1242,8.43,1914,8,24.3,9.9,8.8,13.4,1263,10647
AP07016,Maharashtra,MAH-17,Maize,Rabi,Black,Rainfed,624,34,288,7.36,0.97,4.8,0.97,1.1,21.8,,586,3.55,2758,3,13.8,8.2,4.3,3.0,864,3067
AP07017,Maharashtra,MAH-11,Maize,Zaid,Black,Rainfed,499,17,209,7.55,0.68,4.3,0.41,0.54,37.3,49.3,1162,3.48,1692,1,28.9,14.0,7.8,25.9,1357,4722
AP07018,Maharashtra,MAH-09,Maize,Rabi,Red,Sprinkler,535,21,180,6.51,0.32,12.0,0.6,,15.5,64.2,864,0.5,1160,21,18.2,7.7,8.3,21.0,1216,608
AP07019,Maharashtra,MAH-04,Maize,Zaid,Black,Rainfed,240,8,96,7.88,0.77,21.9,0.59,1.35,32.8,,963,2.03,2194,3,46.8,32.2,15.9,27.2,2610,5298
AP07020,Maharashtra,MAH-12,Maize,Kharif,Black,Rainfed,147,5,53,7.2,0.84,19.8,1.15,0.8,28.0,77.0,831,2.18,1608,12,48.5,33.9,15.6,20.2,2446,5332
AP07021,Maharashtra,MAH-13,Maize,Kharif,Red,Drip,238,7,72,5.71,0.18,6.4,0.29,0.63,34.1,77.9,1245,6.1,2457,24,56.9,32.4,14.8,20.0,2376,14493
AP07022,Maharashtra,MAH-14,Maize,Zaid,Black,Drip,140,7,87,8.53,1.17,17.2,1.32,0.53,37.9,31.5,1047,1.84,1355,2,56.2,44.9,17.1,25.7,2994,5508
AP07023,Maharashtra,MAH-13,Maize,Kharif,Black,Flood,279,5,50,7.87,0.86,14.2,0.58,0.59,30.3,64.2,1427,1.3,1616,4,55.2,30.2,16.7,28.5,2646,3439
AP07024,Maharashtra,MAH-11,Maize,Kharif,Black,Flood,552,13,164,7.87,0.71,7.4,1.91,0.28,34.5,89.7,1231,0.74,2262,1,21.4,19.0,6.5,9.8,1391,1029
AP07025,Maharashtra,MAH-24,Maize,Kharif,Black,Sprinkler,722,22,368,8.06,1.26,18.0,0.28,0.55,33.9,65.7,1136,3.74,2265,3,11.0,10.2,4.6,3.4,984,3680
AP07026,Maharashtra,MAH-11,Maize,Kharif,Black,Rainfed,381,13,161,7.58,0.86,16.6,1.87,,34.8,65.7,1066,3.06,1489,1,21.4,23.2,9.6,14.8,1832,5605
AP07027,Maharashtra,MAH-16,Maize,Zaid,Black,Drip,117,8,62,8.27,0.9,10.9,0.52,0.1,34.1,42.6,912,3.75,1422,15,35.8,24.8,11.3,21.9,2045,7668
AP07028,Maharashtra,MAH-06,Maize,Rabi,Loamy,Sprinkler,441,17,184,7.29,0.39,5.6,1.13,0.33,13.8,44.9,1169,2.4,1784,22,23.4,10.9,7.3,11.1,1243,2983
AP07029,Maharashtra,MAH-02,Maize,Zaid,Black,Flood,356,12,180,8.26,0.5,22.5,0.43,0.12,30.7,48.6,914,2.12,1801,25,27.6,24.5,9.7,15.8,1839,3898
AP07030,Maharashtra,MAH-13,Maize,Rabi,Black,Rainfed,429,18,279,7.59,0.33,12.0,0.74,1.43,26.4,37.5,1035,3.87,2003,20,36.9,14.6,6.9,12.4,1441,5576
AP07031,Maharashtra,MAH-19,Maize,Kharif,Red,Rainfed,384,15,203,6.3,0.65,25.5,0.43,0.1,33.3,67.2,978,1.97,1421,2,35.4,14.8,9.6,16.0,1546,3045
AP07032,Maharashtra,MAH-17,Maize,Zaid,Black,Flood,242,6,77,7.45,1.17,3.8,0.77,0.25,42.0,53.5,1213,5.1,1724,7,51.6,26.0,13.3,20.1,2210,11271
AP07033,Maharashtra,MAH-03,Maize,Kharif,Black,Rainfed,406,18,110,8.02,0.78,26.2,1.43,0.63,30.8,55.0,1308,1.95,2163,25,29.0,17.0,18.5,18.3,2059,4015
AP07034,Maharashtra,MAH-05,Maize,Zaid,Black,Sprinkler,518,18,198,7.9,0.93,7.5,0.38,0.78,32.2,57.6,1210,1.4,1635,6,17.3,14.4,7.0,8.3,1397,1955
AP07035,Maharashtra,MAH-16,Maize,Rabi,Clay,Drip,70,10,63,6.58,0.69,24.5,0.4,0.32,25.6,55.3,882,3.39,2899,2,54.1,30.7,16.4,15.0,2564,8691
AP07036,Maharashtra,MAH-18,Maize,Zaid,Red,Rainfed,280,20,279,6.8,0.71,9.6,0.59,0.87,37.8,44.7,889,1.47,1677,6,40.7,7.6,4.3,13.5,998,1467
AP07037,Maharashtra,MAH-01,Maize,Kharif,Black,Drip,713,32,364,7.65,1.36,4.9,0.8,0.1,33.5,72.2,1060,1.28,2660,1,12.0,8.4,5.4,3.1,959,1227
AP07038,Maharashtra,MAH-06,Maize,Kharif,Red,Rainfed,435,16,220,6.73,0.2,12.0,1.44,0.1,29.9,60.0,1131,0.84,2093,3,21.8,15.3,5.8,13.1,1329,1116
AP07039,Maharashtra,MAH-19,Maize,Kharif,Black,Sprinkler,409,16,196,7.82,0.67,23.3,0.6,0.45,26.5,67.2,1199,3.32,2183,6,20.4,11.5,4.8,11.8,1036,3439
AP07040,Maharashtra,MAH-03,Maize,Kharif,Loamy,Drip,173,10,82,6.52,0.57,7.5,1.24,0.61,35.7,58.6,1163,1.31,1638,4,41.5,23.8,13.3,23.5,2196,2876
AP07041,Maharashtra,MAH-24,Maize,Zaid,Black,Sprinkler,150,8,20,8.28,1.12,17.6,1.82,0.49,32.9,34.8,916,1.77,2070,20,40.1,33.0,13.0,20.5,2353,4164
AP07042,Maharashtra,MAH-22,Maize,Kharif,Red,Sprinkler,385,17,279,6.01,0.57,14.1,1.51,0.63,28.4,77.5,1418,1.71,1936,2,25.4,15.8,6.0,15.0,1344,2298
AP07043,Maharashtra,MAH-01,Maize,Zaid,Black,Flood,670,29,280,7.96,0.84,20.3,0.9,0.76,28.8,39.9,1107,1.0,2544,1,11.5,7.7,4.7,8.5,954,954
AP07044,Maharashtra,MAH-15,Maize,Kharif,Black,Rainfed,246,8,78,7.55,0.82,12.0,1.4,0.79,28.7,69.2,1009,1.52,1720,4,39.2,25.9,11.3,26.1,1937,2944
AP07045,Maharashtra,MAH-02,Maize,Kharif,Black,Drip,489,16,176,7.2,1.36,10.6,2.37,0.1,24.0,71.9,1450,0.25,1454,3,13.9,10.0,5.7,9.2,1052,263
AP07046,Maharashtra,MAH-02,Maize,Zaid,Red,Flood,153,10,47,5.77,0.48,5.2,0.34,0.39,29.1,50.2,969,1.84,1951,1,49.7,21.3,15.1,13.4,2133,3924
AP07047,Maharashtra,MAH-19,Maize,Kharif,Red,Drip,404,17,236,6.13,0.66,7.0,0.35,0.36,30.1,72.4,1026,1.51,1776,1,20.3,13.4,6.2,10.1,1237,1867
AP07048,Maharashtra,MAH-22,Maize,Kharif,Clay,Rainfed,413,17,130,6.2,0.73,4.2,0.6,,24.0,71.2,1223,2.49,2336,5,23.8,13.0,10.0,15.6,1454,3620
AP07049,Maharashtra,MAH-07,Maize,Rabi,Black,Rainfed,539,11,272,7.96,0.55,2.3,0.6,0.88,23.8,58.0,890,2.04,2492,10,15.3,23.9,4.2,6.8,1481,3021
AP07050,Maharashtra,MAH-23,Maize,Zaid,Black,Drip,356,21,234,8.01,1.04,18.3,0.9,,31.6,63.0,806,3.24,2562,1,26.8,10.3,5.2,17.5,1102,3570
AP07051,Maharashtra,MAH-17,Maize,Zaid,Red,Sprinkler,338,16,228,6.59,0.26,2.6,0.25,0.81,31.9,48.4,1137,3.12,1000,4,49.0,12.6,7.5,20.2,1529,4770
AP07052,Maharashtra,MAH-04,Maize,Zaid,Red,Sprinkler,505,18,110,5.61,0.39,10.7,0.37,1.02,28.0,39.8,996,4.96,2747,5,22.4,14.9,10.5,10.3,1566,7767
AP07053,Maharashtra,MAH-09,Maize,Rabi,Red,Drip,478,14,168,5.88,0.67,10.0,0.6,0.65,17.6,48.6,829,2.49,1697,4,12.4,10.4,5.2,11.7,1029,2562
AP07054,Maharashtra,MAH-18,Maize,Rabi,Red,Drip,387,18,219,6.8,0.73,6.0,0.91,0.1,15.1,25.4,1029,4.24,2493,3,20.6,7.7,5.3,11.7,965,4091
AP07055,Maharashtra,MAH-22,Maize,Kharif,Black,Rainfed,470,22,202,8.27,0.8,18.0,1.93,0.1,32.3,62.0,1143,7.37,1991,6,23.0,11.3,6.7,19.2,1321,9735
AP07056,Maharashtra,MAH-02,Maize,Zaid,Black,Drip,241,6,103,8.03,0.97,5.5,0.39,0.1,31.6,25.0,1050,1.35,2162,8,34.9,29.4,7.8,20.9,1950,2632
AP07057,Maharashtra,MAH-04,Maize,Zaid,Red,Drip,477,11,110,5.9,0.25,10.5,1.35,0.66,34.4,37.6,784,12.12,1878,4,17.9,19.5,9.6,14.8,1615,19573
AP07058,Maharashtra,MAH-23,Maize,Kharif,Black,Rainfed,187,9,44,7.91,0.91,27.9,0.38,0.59,29.7,72.9,1173,1.65,2703,24,49.2,32.2,15.9,17.0,2570,4240
AP07059,Maharashtra,MAH-01,Maize,Kharif,Black,Drip,447,17,163,7.74,1.12,2.9,0.24,0.73,28.2,,1079,2.34,1865,10,20.8,11.9,8.6,11.2,1399,3273
AP07060,Maharashtra,MAH-05,Maize,Rabi,Loamy,Rainfed,121,11,62,7.06,0.8,7.8,0.83,0.82,15.3,38.5,917,2.09,2053,11,56.8,35.9,13.2,23.0,2631,5498
AP07061,Maharashtra,MAH-12,Maize,Kharif,Loamy,Rainfed,280,19,194,7.02,0.59,29.3,1.03,0.1,24.3,72.0,1239,0.82,1762,8,53.7,15.7,7.1,12.5,1527,1252
AP07062,Maharashtra,MAH-16,Maize,Kharif,Clay,Sprinkler,450,15,256,6.2,0.6,6.9,0.33,1.06,27.7,55.0,1454,1.71,2359,1,19.6,14.0,4.3,6.2,1106,1891
AP07063,Maharashtra,MAH-24,Maize,Zaid,Black,Sprinkler,348,15,202,7.86,0.42,9.7,1.56,0.1,29.8,36.1,830,10.67,2383,13,31.8,17.8,9.3,17.2,1668,17797
AP07064,Maharashtra,MAH-11,Maize,Zaid,Red,Flood,232,9,67,6.18,0.33,5.0,0.49,0.92,35.9,31.4,840,0.58,2279,12,43.5,17.6,11.2,22.3,1831,1061
AP07065,Maharashtra,MAH-15,Maize,Zaid,Black,Rainfed,307,14,141,7.46,0.62,12.0,2.08,0.75,33.4,57.8,1117,3.12,1805,8,37.5,23.6,11.7,14.3,1906,5946
AP07066,Maharashtra,MAH-01,Maize,Rabi,Black,Sprinkler,395,17,150,7.33,1.0,8.9,0.34,0.1,15.5,67.3,581,0.88,2348,1,23.6,14.5,9.5,10.5,1479,1301
AP07067,Maharashtra,MAH-19,Maize,Zaid,Black,Drip,693,28,291,8.3,0.34,7.9,0.59,0.74,37.3,54.4,917,1.07,1630,11,11.3,9.1,4.8,8.6,958,1025
AP07068,Maharashtra,MAH-13,Maize,Kharif,Black,Drip,326,15,201,7.59,0.81,25.5,0.58,1.63,24.5,78.6,1092,1.73,2778,6,21.7,11.9,4.8,3.7,1158,2003
AP07069,Maharashtra,MAH-03,Maize,Kharif,Black,Rainfed,450,20,230,7.8,0.84,15.3,0.49,0.39,33.2,73.6,942,1.63,2161,25,14.6,9.0,5.5,11.5,1062,1731
AP07070,Maharashtra,MAH-03,Maize,Zaid,Black,Flood,766,22,338,7.34,0.9,7.2,0.45,1.25,29.8,32.9,730,0.63,2417,8,11.4,8.5,4.6,3.0,922,580
AP07071,Maharashtra,MAH-10,Maize,Zaid,Black,Rainfed,396,15,166,8.25,0.89,7.7,0.97,0.35,34.3,29.2,782,14.33,1677,13,31.2,21.8,8.6,20.6,1797,25751
AP07072,Maharashtra,MAH-15,Maize,Kharif,Black,Sprinkler,370,16,181,8.05,0.69,7.8,1.97,0.22,31.4,88.9,1142,3.17,2165,2,28.2,20.2,9.5,11.9,1706,5408
AP07073,Maharashtra,MAH-03,Maize,Kharif,Loamy,Rainfed,388,20,250,7.67,0.51,26.9,0.43,0.1,30.7,83.4,996,2.5,2669,5,26.5,13.8,6.0,5.1,1283,3207
AP07074,Maharashtra,MAH-10,Maize,Zaid,Black,Drip,319,12,209,8.31,0.61,27.2,1.82,,39.2,35.5,893,3.16,1623,2,39.0,26.0,7.8,22.0,1859,5874
AP07075,Maharashtra,MAH-21,Maize,Rabi,Red,Drip,197,9,67,6.17,0.81,17.1,0.6,0.1,21.8,45.0,710,10.79,2486,2,37.0,26.7,12.4,19.1,2101,22669
AP07076,Maharashtra,MAH-24,Maize,Zaid,Black,Drip,699,33,324,7.49,0.88,16.8,0.59,0.89,28.0,43.9,1027,1.16,2134,1,9.6,6.0,4.0,12.2,846,981
AP07077,Maharashtra,MAH-14,Maize,Rabi,Black,Drip,433,22,124,7.2,1.3,7.2,1.75,0.89,13.7,44.3,655,0.84,2269,12,12.7,6.0,8.9,6.6,1173,985
AP07078,Maharashtra,MAH-09,Maize,Kharif,Black,Drip,160,6,82,8.0,0.96,7.0,0.54,0.23,35.5,55.0,998,3.31,1724,14,36.7,22.4,14.0,13.7,2040,6752
AP07079,Maharashtra,MAH-13,Maize,Zaid,Black,Drip,455,15,212,7.73,0.7,16.2,1.39,0.28,37.6,44.7,1113,1.52,2534,5,18.9,14.1,5.4,6.8,1206,1833
AP07080,Maharashtra,MAH-23,Maize,Zaid,Black,Drip,183,7,53,7.66,1.0,6.3,0.49,0.35,28.0,25.0,955,12.48,2524,1,35.4,21.5,11.3,17.7,1923,23999
AP07081,Maharashtra,MAH-13,Maize,Zaid,Black,Drip,262,7,75,8.27,0.77,14.3,0.33,0.66,33.5,48.7,823,11.99,2098,5,39.3,23.6,13.2,16.5,2106,25250
AP07082,Maharashtra,MAH-14,Maize,Zaid,Red,Sprinkler,353,13,213,5.34,0.18,7.6,0.39,0.31,34.3,39.2,646,1.63,1782,21,33.0,22.5,6.3,23.0,1577,2570
AP07083,Maharashtra,MAH-24,Maize,Rabi,Black,Flood,204,4,44,8.33,0.37,7.5,0.33,0.53,16.1,33.7,554,18.4,1840,25,55.2,41.1,16.1,23.8,2921,53746
AP07084,Maharashtra,MAH-17,Maize,Rabi,Red,Sprinkler,280,15,139,6.15,0.4,8.8,0.87,0.1,20.1,59.1,532,1.63,1807,11,45.0,17.1,10.5,19.7,1698,2767
AP07085,Maharashtra,MAH-02,Maize,Rabi,Black,Drip,431,17,261,8.05,0.91,8.2,0.3,0.59,27.8,30.0,861,13.71,1813,5,15.4,9.9,3.2,11.5,915,12544
AP07086,Maharashtra,MAH-01,Maize,Rabi,Red,Drip,340,14,279,5.83,0.49,28.5,0.66,0.81,17.2,35.1,523,6.89,1327,14,16.8,14.4,3.2,22.3,1050,7234
AP07087,Maharashtra,MAH-15,Maize,Rabi,Black,Rainfed,325,17,222,7.94,0.57,12.0,0.35,0.94,14.3,,1021,1.66,1980,5,38.0,10.2,5.5,10.8,1186,1968
AP07088,Maharashtra,MAH-09,Maize,Rabi,Black,Rainfed,393,19,129,7.77,0.66,6.5,0.45,0.2,11.3,39.7,738,13.66,2207,1,17.8,9.4,9.9,5.7,1286,17566
AP07089,Maharashtra,MAH-10,Maize,Zaid,Red,Rainfed,478,11,182,5.0,0.56,14.9,0.45,0.6,36.2,48.8,895,1.29,2034,1,25.5,33.6,11.2,21.2,2119,2733
AP07090,Maharashtra,MAH-11,Maize,Kharif,Clay,Rainfed,568,24,280,6.58,0.96,15.0,0.59,0.1,29.9,78.4,1153,1.35,2473,10,14.0,10.2,5.3,3.0,1084,1463
AP07091,Maharashtra,MAH-04,Maize,Zaid,Loamy,Sprinkler,76,3,96,6.0,0.69,12.0,0.44,0.35,31.9,,961,1.47,1246,2,44.5,34.1,15.3,25.6,2616,3845
AP07092,Maharashtra,MAH-12,Maize,Kharif,Black,Drip,434,15,195,7.8,0.99,6.9,1.09,0.22,28.2,59.3,1059,6.7,1667,1,16.8,17.0,6.8,12.5,1364,9138
AP07093,Maharashtra,MAH-14,Maize,Kharif,Black,Rainfed,360,17,195,7.7,0.84,7.9,0.45,0.76,24.0,67.6,1057,1.2,2044,11,24.0,12.3,7.2,11.4,1256,1507
AP07094,Maharashtra,MAH-01,Maize,Kharif,Loamy,Drip,415,15,232,7.8,0.78,3.7,1.35,0.94,30.1,59.9,1394,1.48,1975,3,16.3,15.2,5.2,18.2,1223,1810
AP07095,Maharashtra,MAH-13,Maize,Zaid,Loamy,Sprinkler,464,13,189,7.65,1.01,15.1,0.27,1.08,39.9,46.6,964,1.38,1901,2,20.8,15.1,8.4,9.1,1359,1875
AP07096,Maharashtra,MAH-07,Maize,Zaid,Clay,Rainfed,398,16,194,7.63,0.5,4.6,0.46,0.74,38.1,57.1,967,9.94,2352,6,33.2,19.6,10.2,10.1,1730,17196
AP07097,Maharashtra,MAH-09,Maize,Kharif,Red,Rainfed,421,20,237,5.61,0.2,22.9,0.3,0.1,29.7,62.7,1098,2.49,2639,11,22.8,9.0,6.3,7.0,1164,2898
AP07098,Maharashtra,MAH-01,Maize,Kharif,Black,Sprinkler,355,13,177,7.7,0.86,7.3,0.99,0.74,27.8,82.1,1179,2.09,2276,5,22.8,14.2,5.1,11.5,1204,2516
AP07099,Maharashtra,MAH-15,Maize,Rabi,Black,Drip,180,9,52,7.2,1.18,24.2,1.84,,21.7,55.0,910,1.68,1891,6,47.9,26.7,15.2,18.8,2288,3843
AP07100,Maharashtra,MAH-19,Maize,Kharif,Loamy,Rainfed,301,14,139,7.16,0.77,16.8,0.32,0.43,25.6,74.8,1044,17.49,2262,4,41.2,20.5,11.3,18.5,1788,31272
AP07101,Maharashtra,MAH-22,Maize,Kharif,Black,Drip,138,7,85,8.6,0.95,19.8,0.25,0.6,29.9,83.5,1042,1.49,2396,11,38.7,32.6,14.7,15.4,2497,3720
AP07102,Maharashtra,MAH-17,Maize,Kharif,Loamy,Drip,106,10,31,6.92,0.3,7.7,1.15,0.71,29.0,,1156,1.6,2352,12,59.5,30.1,12.6,18.8,2237,3579
AP07103,Maharashtra,MAH-13,Maize,Kharif,Black,Rainfed,129,6,87,7.33,0.81,16.8,2.77,0.22,30.4,86.2,1215,8.32,2118,14,44.5,29.7,16.9,14.5,2529,21041
AP07104,Maharashtra,MAH-10,Maize,Zaid,Black,Drip,679,24,314,7.75,0.8,19.3,0.4,1.35,35.6,35.9,982,2.05,2140,1,11.2,7.6,4.1,3.0,862,1767
AP07105,Maharashtra,MAH-15,Maize,Kharif,Black,Flood,295,18,240,7.64,0.81,32.0,0.56,1.07,24.0,80.8,1379,2.01,2797,2,27.7,16.3,6.9,3.9,1392,2797
AP07106,Maharashtra,MAH-21,Maize,Kharif,Red,Flood,291,14,202,6.54,0.39,20.1,2.66,0.8,26.7,60.5,1095,1.21,2521,4,33.9,16.0,8.5,12.4,1585,1917
AP07107,Maharashtra,MAH-02,Maize,Rabi,Red,Flood,129,3,84,5.7,0.81,9.9,0.86,0.12,8.4,35.4,776,2.89,1626,1,58.8,35.1,14.8,23.5,2659,7684
AP07108,Maharashtra,MAH-01,Maize,Kharif,Black,Rainfed,194,4,90,8.32,0.71,23.6,0.17,0.52,28.7,85.1,982,5.0,1611,1,52.8,44.4,21.5,25.8,3217,16085
AP07109,Maharashtra,MAH-01,Maize,Rabi,Black,Sprinkler,142,9,82,7.69,0.51,21.0,1.35,1.69,19.1,40.9,919,1.99,2244,5,56.5,29.9,14.2,24.7,2376,4728
AP07110,Maharashtra,MAH-23,Maize,Rabi,Black,Drip,560,27,343,7.2,1.07,7.1,0.69,,15.1,25.0,801,1.6,2440,4,13.6,8.8,3.4,10.0,919,1470
AP07111,Maharashtra,MAH-18,Maize,Zaid,Loamy,Drip,217,3,87,6.86,0.8,5.3,0.37,0.65,32.7,38.3,1069,1.76,2037,6,41.6,23.1,13.2,22.9,2067,3637
AP07112,Maharashtra,MAH-16,Maize,Rabi,Black,Sprinkler,568,23,336,7.81,0.75,32.4,0.41,0.1,21.1,32.0,706,0.62,1618,6,13.3,8.7,5.5,3.9,1065,660
AP07113,Maharashtra,MAH-04,Maize,Rabi,Loamy,Sprinkler,184,6,66,7.22,0.36,17.5,1.61,1.05,11.9,64.8,825,0.25,1607,1,40.1,22.9,11.9,16.1,1952,488
AP07114,Maharashtra,MAH-22,Maize,Zaid,Black,Sprinkler,239,11,60,7.77,0.9,6.0,0.5,0.81,38.6,38.0,825,1.66,2727,9,59.2,21.5,14.1,9.7,2152,3572
AP07115,Maharashtra,MAH-14,Maize,Zaid,Black,Rainfed,422,15,244,7.63,0.88,12.0,0.33,0.1,31.5,31.8,1292,0.25,1863,1,23.8,15.4,6.4,13.9,1363,340
AP07116,Maharashtra,MAH-11,Maize,Rabi,Red,Flood,738,32,295,6.33,0.39,7.4,1.12,0.34,21.7,54.7,741,3.27,1787,4,16.9,8.1,4.7,17.0,913,2985
AP07117,Maharashtra,MAH-18,Maize,Rabi,Clay,Rainfed,285,21,174,7.31,0.86,5.9,1.67,1.3,19.7,49.0,724,3.37,2334,2,19.9,7.2,7.0,3.0,1086,3659
AP07118,Maharashtra,MAH-02,Maize,Kharif,Red,Drip,322,18,215,5.53,0.4,2.0,0.16,0.45,28.1,61.0,1191,1.82,2703,14,23.7,10.2,4.5,4.7,1119,2036
AP07119,Maharashtra,MAH-24,Maize,Rabi,Loamy,Sprinkler,184,7,109,6.19,0.71,7.8,0.41,0.1,19.8,34.4,682,10.12,2895,13,53.5,30.9,10.9,10.4,2279,23063
AP07120,Maharashtra,MAH-19,Maize,Kharif,Red,Sprinkler,466,20,134,5.91,0.38,12.0,0.37,0.3,33.3,81.1,997,4.35,1790,11,22.8,10.1,10.2,13.2,1379,5998
AP07121,Maharashtra,MAH-17,Maize,Kharif,Loamy,Drip,242,5,76,7.0,0.61,21.5,0.78,1.14,24.0,64.2,1164,4.36,1837,1,40.0,29.1,13.7,23.3,2227,9709
AP07122,Maharashtra,MAH-01,Maize,Rabi,Loamy,Drip,457,20,165,7.73,0.62,20.7,0.6,0.65,22.7,59.6,937,3.42,2077,7,17.3,9.8,7.8,12.2,1204,4117
AP07123,Maharashtra,MAH-14,Maize,Kharif,Clay,Flood,764,33,398,7.32,0.71,2.0,1.38,0.1,34.6,63.5,1154,1.12,1497,8,16.1,9.8,5.4,12.2,1004,1124
AP07124,Maharashtra,MAH-24,Maize,Kharif,Black,Drip,614,29,364,7.46,0.79,3.6,2.15,0.4,32.7,58.2,1007,5.1,2403,8,9.1,5.8,2.8,3.0,800,4079
AP07125,Maharashtra,MAH-01,Maize,Kharif,Red,Sprinkler,189,9,54,6.16,0.36,11.6,1.62,1.25,25.0,81.9,1058,1.28,2073,1,50.2,32.1,14.3,25.4,2532,3240
AP07126,Maharashtra,MAH-20,Maize,Rabi,Clay,Flood,387,13,214,7.31,0.67,7.8,0.59,1.06,23.7,62.5,805,1.58,2138,18,21.0,13.6,5.2,14.9,1144,1807
AP07127,Maharashtra,MAH-18,Maize,Kharif,Black,Rainfed,388,14,235,7.2,1.1,2.0,1.33,0.96,24.0,58.0,946,1.86,2176,15,24.5,18.9,5.4,4.2,1324,2462
AP07128,Maharashtra,MAH-24,Maize,Kharif,Black,Rainfed,254,11,72,8.05,0.92,31.2,1.78,0.19,24.9,67.2,958,4.74,2444,1,45.6,20.1,13.9,20.5,2143,10157
AP07129,Maharashtra,MAH-12,Maize,Kharif,Loamy,Drip,306,18,110,6.45,0.73,18.9,0.49,0.1,24.7,67.3,1036,2.49,2026,1,26.5,10.1,16.2,9.2,1784,4442
AP07130,Maharashtra,MAH-11,Maize,Zaid,Loamy,Sprinkler,162,9,108,6.87,0.4,10.7,0.48,0.58,31.2,25.0,1065,1.05,1999,7,42.7,27.5,12.4,24.9,2278,2391
AP07131,Maharashtra,MAH-04,Maize,Kharif,Black,Flood,366,15,206,8.09,1.19,5.8,1.26,1.21,30.5,89.2,1415,2.03,1769,13,23.9,21.1,6.7,13.1,1499,3042
AP07132,Maharashtra,MAH-12,Soybean,Kharif,Red,Rainfed,800,29,364,5.34,0.44,6.2,0.56,0.76,24.0,,1187,0.53,585,15,5.0,7.1,4.3,14.3,837,443
AP07133,Maharashtra,MAH-05,Soybean,Kharif,Loamy,Drip,560,26,346,6.5,0.75,8.6,2.24,0.1,30.6,61.8,1087,1.93,646,2,5.0,4.1,3.8,6.6,800,1544
